_id	dim1	dim2	dim3	dim4	dim5	lemma	newspaper	country	formality	_cws.model	_ctxt.model
fluit/noun/het_nieuwsblad_19990812_01_320/155	-0.161871365693358	0.140698513571462	-0.126209031260616	0.232461440419421	0.00810765380825354	fluit	het_nieuwsblad	Belgium	popular	speel/verb;sax/noun	<small>Johan speelt</small> Johan <u>speelt</u><sup>2.048</sup> <span class='target'>fluit</span> en <u>sax</u><sup>7.242</sup> . <small>en sax .</small>
fluit/noun/het_nieuwsblad_19991002_01_816/1285	-0.154069305924523	0.0405664620012819	-0.0747141848898647	0.134634768986649	-0.0471090220739298	fluit	het_nieuwsblad	Belgium	popular	speel/verb;deun_DIM/noun;	<small>als hij die heeft , speelt hij deuntjes op zijn</small> als hij die heeft , <u>speelt</u><sup>2.048</sup> hij <u>deuntjes</u><sup>4.889</sup> op zijn <span class='target'>fluit</span> . <small>.</small>
fluit/noun/het_nieuwsblad_19991002_01_816/1298	-0.130775483069612	0.00870013645447741	-0.266082028118547	0.17703160763732	-0.0453465928656801	fluit	het_nieuwsblad	Belgium	popular	speel/verb;	<small>" Ik speel graag</small> " Ik <u>speel</u><sup>2.048</sup> graag <span class='target'>fluit</span> , maar ik heb ook andere passies . <small>, maar ik heb ook andere passies .</small>
fluit/noun/het_nieuwsblad_19991012_01_575/1136	0.155467090756873	-0.177100994536506	-0.106751956264302	-0.187701938990842	-0.154279373095602	fluit	het_nieuwsblad	Belgium	popular	;scheel/verb	<small>Maar op het moment zelf kon het mij geen</small> Maar op het moment zelf kon het mij geen <span class='target'>fluit</span> <u>schelen</u><sup>3.977</sup> . " <small>schelen . "</small>
fluit/noun/het_nieuwsblad_19991022_01_44/396	-0.123118076526216	0.171578261486947	-0.0459588648685953	0.111642023937456	0.0420592670699369	fluit	het_nieuwsblad	Belgium	popular	harp/noun;altviool/noun;ijl/adj	<small>" Harp , altviool en</small> " <u>Harp</u><sup>7.79</sup> , <u>altviool</u><sup>8.021</sup> en <span class='target'>fluit</span> zijn vanwege de <u>ijle</u><sup>5.026</sup> sfeer die zij oproepen , gegeerd <small>zijn vanwege de ijle sfeer die zij oproepen , gegeerd</small>
fluit/noun/het_nieuwsblad_19991022_01_44/640	-0.306244574725837	0.225187654058871	-0.119682692056711	0.204090875216918	0.0614329577360269	fluit	het_nieuwsblad	Belgium	popular	;altviool/noun	<small>7 , Cogels-Osylei 73 in Antwerpen met Aldo Baerten (</small> 7 , Cogels-Osylei 73 in Antwerpen met Aldo Baerten ( <span class='target'>fluit</span> ) , Marc Tooten ( <u>altviool</u><sup>8.021</sup> ) , Sophie Hallynck <small>) , Marc Tooten ( altviool ) , Sophie Hallynck</small>
fluit/noun/het_nieuwsblad_19991028_01_691/100	-0.226198820829451	0.156011144054151	-0.0974466489779178	0.0709432712067829	0.0538295556044128	fluit	het_nieuwsblad	Belgium	popular	ensemble/noun;klavecimbel/noun	<small>Het ensemble heeft in zijn rangen Patrick Peire (</small> Het <u>ensemble</u><sup>4.309</sup> heeft in zijn rangen Patrick Peire ( <span class='target'>fluit</span> ) , Florian Heyerick ( <u>klavecimbel</u><sup>6.669</sup> ) , Paul Poppe <small>) , Florian Heyerick ( klavecimbel ) , Paul Poppe</small>
fluit/noun/het_nieuwsblad_19991030_01_338/336	-0.154492018021274	0.156292058212046	-0.0999708557682875	0.0882153367637052	0.125140250336011	fluit	het_nieuwsblad	Belgium	popular	orgel/noun;	<small>Verder het orgel met celli en houtblazers die bestaan uit</small> Verder het <u>orgel</u><sup>4.909</sup> met celli en houtblazers die bestaan uit <span class='target'>fluiten</span> , hobo's en een fagot . <small>, hobo's en een fagot .</small>
fluit/noun/het_nieuwsblad_19991117_01_666/807	-0.159937535596988	0.0434463962848843	-0.0594652608245176	0.0330651422952296	0.0405672678077814	fluit	het_nieuwsblad	Belgium	popular	;instrument/noun;bespeel/verb	<small>Wie in de</small> Wie in de <span class='target'>fluit</span> zit , kan het <u>instrument</u><sup>3.568</sup> zelfs <u>bespelen</u><sup>5.133</sup> . <small>zit , kan het instrument zelfs bespelen .</small>
fluit/noun/het_nieuwsblad_19991119_01_241/322	-0.0799076418888297	0.073531845097322	-0.036751563449152	0.127129297217398	0.0134737502049401	fluit	het_nieuwsblad	Belgium	popular	duo/noun;gitaar/noun;	<small>wordt muzikaal begeleid door het duo Fluïgi , gitaar en</small> wordt muzikaal begeleid door het <u>duo</u><sup>2.424</sup> Fluïgi , <u>gitaar</u><sup>5.255</sup> en <span class='target'>fluit</span> . <small>.</small>
fluit/noun/het_nieuwsblad_19991209_01_909/242	-0.150780121135079	0.0961977902428589	-0.0464298482537933	0.141214457887308	0.0341445279516131	fluit	het_nieuwsblad	Belgium	popular	gitaar/noun;mandoline/noun;klarinet/noun;saxofoon/noun;accordeon/noun	<small>Depoorter ( gitaar en mandoline ) , Freddy Desmedt (</small> Depoorter ( <u>gitaar</u><sup>5.255</sup> en <u>mandoline</u><sup>6.839</sup> ) , Freddy Desmedt ( <span class='target'>fluit</span> , <u>klarinet</u><sup>7.839</sup> en <u>saxofoon</u><sup>6.684</sup> ) , Frank Tomme ( <u>accordeon</u><sup>5.843</sup> <small>, klarinet en saxofoon ) , Frank Tomme ( accordeon</small>
fluit/noun/het_nieuwsblad_19991210_01_485/188	-0.254723868995647	0.178699357281128	-0.092501613424406	0.193740987202458	0.171161088399123	fluit	het_nieuwsblad	Belgium	popular	;luit/noun	<small>meerstemmig getoonzet zijn , worden begeleid door twee vedels ,</small> meerstemmig getoonzet zijn , worden begeleid door twee vedels , <span class='target'>fluit</span> en een oud type <u>luit</u><sup>6.436</sup> dat veel weg heeft van <small>en een oud type luit dat veel weg heeft van</small>
fluit/noun/het_nieuwsblad_19991210_01_485/391	-0.214237669658419	0.0913018551670007	-0.0396760586446801	0.00556208539275298	0.0707979008892836	fluit	het_nieuwsblad	Belgium	popular	instrument/noun;	<small>op instrumenten als de gamba , viola da braccio ,</small> op <u>instrumenten</u><sup>3.568</sup> als de gamba , viola da braccio , <span class='target'>fluiten</span> en chitarone . <small>en chitarone .</small>
fluit/noun/het_nieuwsblad_19991229_01_314/173	-0.182507216931194	0.0642421712170157	-0.0805092964277619	0.143116646765112	0.0375768434112468	fluit	het_nieuwsblad	Belgium	popular	;klarinet/noun;bespeel/verb	<small>van mijn moeder , nu eens niet zoals vele anderen</small> van mijn moeder , nu eens niet zoals vele anderen <span class='target'>fluit</span> of <u>klarinet</u><sup>7.839</sup> <u>bespelen</u><sup>5.133</sup> . <small>of klarinet bespelen .</small>
fluit/noun/het_nieuwsblad_20000127_01_712/487	-0.176089663713795	0.113302211314146	-0.114926740577281	0.14526988924245	0.0304630448494485	fluit	het_nieuwsblad	Belgium	popular	;accordeon/noun;contra_bas/noun	<small>Zes rasmuzikanten trekken met</small> Zes rasmuzikanten trekken met <span class='target'>fluiten</span> , <u>accordeon</u><sup>5.843</sup> , darboeka , tablas en <u>contrabas</u><sup>5.853</sup> op verkenning <small>, accordeon , darboeka , tablas en contrabas op verkenning</small>
fluit/noun/het_nieuwsblad_20000128_01_181/601	-0.147906499830895	0.102945392502628	-0.0592501609017811	0.125921204994829	-0.0017991039318955	fluit	het_nieuwsblad	Belgium	popular	gitaar/noun;slag_werk/noun;accordeon/noun;klarinet/noun	<small>de samenzang , van de leerlingen gitaar , dans ,</small> de samenzang , van de leerlingen <u>gitaar</u><sup>5.255</sup> , dans , <span class='target'>fluit</span> , voordracht , <u>slagwerk</u><sup>6.296</sup> , <u>accordeon</u><sup>5.843</sup> , <u>klarinet</u><sup>7.839</sup> en koor <small>, voordracht , slagwerk , accordeon , klarinet en koor</small>
fluit/noun/het_nieuwsblad_20000210_01_724/251	-0.197479235332526	0.0957837672417079	-0.0413788096118047	0.122345280449474	0.0210337867087778	fluit	het_nieuwsblad	Belgium	popular	cello/noun;klarinet/noun;klarinet/noun;zang/noun	<small>cello , koboz ) , Janos Bartha ( klarinet ,</small> <u>cello</u><sup>6.384</sup> , koboz ) , Janos Bartha ( <u>klarinet</u><sup>7.839</sup> , <span class='target'>fluit</span> ) en Yankl Falk ( <u>klarinet</u><sup>7.839</sup> , <u>zang</u><sup>4.176</sup> ) . <small>) en Yankl Falk ( klarinet , zang ) .</small>
fluit/noun/het_nieuwsblad_20000210_01_724/83	-0.186294714242551	0.0957380219198518	-0.0261443013059645	0.100272395065262	0.0469056172170843	fluit	het_nieuwsblad	Belgium	popular	viool/noun;mandoline/noun;zang/noun	<small>Amerikaan Bob Cohen ( viool , mandoline , harmonica ,</small> Amerikaan Bob Cohen ( <u>viool</u><sup>6.254</sup> , <u>mandoline</u><sup>6.839</sup> , harmonica , <span class='target'>fluit</span> , <u>zang</u><sup>4.176</sup> ) . <small>, zang ) .</small>
fluit/noun/het_nieuwsblad_20000211_01_405/300	-0.138022539685264	0.0844536956242307	-0.0676906819220766	0.0514268433151192	0.0452582644243081	fluit	het_nieuwsblad	Belgium	popular	combinatie/noun;orgel/noun;piano/noun;	<small>onze keuze voor de combinatie van orgel , piano ,</small> onze keuze voor de <u>combinatie</u><sup>2.339</sup> van <u>orgel</u><sup>4.909</sup> , <u>piano</u><sup>5.575</sup> , <span class='target'>fluit</span> en 2 solisten . <small>en 2 solisten .</small>
fluit/noun/het_nieuwsblad_20000222_01_282/202	0.0759787007704719	0.0153969065100223	-0.0024799993603805	0.119933720531535	-0.242940754413195	fluit	het_nieuwsblad	Belgium	popular	hand/noun;scheidsrechter/noun;	<small>gevoel niets aan de hand , de scheidsrechter kan de</small> gevoel niets aan de <u>hand</u><sup>1.482</sup> , de <u>scheidsrechter</u><sup>3.722</sup> kan de <span class='target'>fluit</span> rustig onberoerd laten . <small>rustig onberoerd laten .</small>
fluit/noun/het_nieuwsblad_20000307_01_276/525	-0.160821389582658	0.13686437678724	-0.0956878881891714	0.0648541136749639	0.123377419046799	fluit	het_nieuwsblad	Belgium	popular	stel_voor/verb;muziek_instrument/noun;hobo/noun	<small>voorgesteld door een bepaald muziekinstrument : het vogeltje door een</small> <u>voorgesteld</u><sup>1.189</sup> door een bepaald <u>muziekinstrument</u><sup>5.325</sup> : het vogeltje door een <span class='target'>fluit</span> , de eend door een <u>hobo</u><sup>8.251</sup> .. <small>, de eend door een hobo ..</small>
fluit/noun/het_nieuwsblad_20000323_01_372/213	-0.197193871530875	0.128995096021795	-0.0650749777152244	0.170524561624398	0.0353143490025433	fluit	het_nieuwsblad	Belgium	popular	;klarinet/noun;piano/noun	<small>men er naast de cursus notenleer ook al terecht voor</small> men er naast de cursus notenleer ook al terecht voor <span class='target'>fluit</span> , <u>klarinet</u><sup>7.839</sup> , koperen blaasinstrumenten en <u>piano</u><sup>5.575</sup> . <small>, klarinet , koperen blaasinstrumenten en piano .</small>
fluit/noun/het_nieuwsblad_20000415_01_325/42	0.0279155863976461	0.0855321588074771	0.110475069004155	0.0834461458676673	0.157344603994571	fluit	het_nieuwsblad	Belgium	popular	;vogel/noun	<small>Op de achtergrond kwettert , tjilpt en</small> Op de achtergrond kwettert , tjilpt en <span class='target'>fluit</span> een bont allegaartje <u>vogels</u><sup>2.502</sup> , ondefinieerbaar voor ons ongeoefende oor <small>een bont allegaartje vogels , ondefinieerbaar voor ons ongeoefende oor</small>
fluit/noun/het_nieuwsblad_20000415_01_695/1120	-0.188742039899119	0.20624996868094	-0.0586733576205853	0.259593830175757	0.0423629275945868	fluit	het_nieuwsblad	Belgium	popular	;sax/noun	<small>Met de loepzuivere jazzgitaar van Jim Hall of de</small> Met de loepzuivere jazzgitaar van Jim Hall of de <span class='target'>fluit</span> en tenor <u>sax</u><sup>7.242</sup> van Gary Thomas die hem als een <small>en tenor sax van Gary Thomas die hem als een</small>
fluit/noun/het_nieuwsblad_20000417_01_170/775	-0.213435294541351	-0.1898483593658	-0.121044033309264	-0.13641648447322	0.0693926577365859	fluit	het_nieuwsblad	Belgium	popular	interesseer/verb;	<small>Luxe interesseerde hem geen</small> Luxe <u>interesseerde</u><sup>3.719</sup> hem geen <span class='target'>fluit</span> . <small>.</small>
fluit/noun/het_nieuwsblad_20000504_01_628/157	-0.150696716464835	0.122052826661326	-0.130003835609748	0.0767868661969866	0.088156753076394	fluit	het_nieuwsblad	Belgium	popular	orgel/noun;concert/noun	<small>Wie houdt van orgel ,</small> Wie houdt van <u>orgel</u><sup>4.909</sup> , <span class='target'>fluit</span> en samenspel , krijgt wat verderop een <u>concert</u><sup>2.2</sup> gepresenteerd in <small>en samenspel , krijgt wat verderop een concert gepresenteerd in</small>
fluit/noun/het_nieuwsblad_20000505_01_201/595	-0.0826183306512158	0.0531406921833728	-0.0334568269088517	0.117342207452324	0.00461586976841784	fluit	het_nieuwsblad	Belgium	popular	duo/noun;gitaar/noun;hoor/verb	<small>Romantische duo's voor gitaar en</small> Romantische <u>duo's</u><sup>2.424</sup> voor <u>gitaar</u><sup>5.255</sup> en <span class='target'>fluit</span> , je kunt ze <u>horen</u><sup>1.375</sup> op dinsdag 9 mei om <small>, je kunt ze horen op dinsdag 9 mei om</small>
fluit/noun/het_nieuwsblad_20000505_01_439/392	-0.202819939859831	0.168163450625153	-0.0416631455766497	0.0985149803366527	0.0131675938529731	fluit	het_nieuwsblad	Belgium	popular	;strijker/noun	<small>Suite nr. 2 in b-klein ( BW 1067 ) voor</small> Suite nr. 2 in b-klein ( BW 1067 ) voor <span class='target'>fluit</span> , <u>strijkers</u><sup>5.995</sup> en basso continuo . <small>, strijkers en basso continuo .</small>
fluit/noun/het_nieuwsblad_20000505_01_439/449	-0.180314360989848	0.164093638177014	-0.0384942403100427	0.200468953637245	0.0505666042035477	fluit	het_nieuwsblad	Belgium	popular	harp/noun;klarinet/noun	<small>Daarna zetten harp ,</small> Daarna zetten <u>harp</u><sup>7.79</sup> , <span class='target'>fluit</span> , <u>klarinet</u><sup>7.839</sup> en strijkkwartet Introduction et Allegro van Maurice Ravel <small>, klarinet en strijkkwartet Introduction et Allegro van Maurice Ravel</small>
fluit/noun/het_nieuwsblad_20000506_01_574/204	-0.163064981608143	0.122451042107888	-0.0233789767957128	0.0969517087778895	0.0176160857762272	fluit	het_nieuwsblad	Belgium	popular	muziek/noun;gitaar/noun;percussie/noun	<small>muziek , die ze bewerken voor het unieke timbre van</small> <u>muziek</u><sup>1.743</sup> , die ze bewerken voor het unieke timbre van <span class='target'>fluit</span> , <u>gitaar</u><sup>5.255</sup> , marimba en <u>percussie</u><sup>6.111</sup> . <small>, gitaar , marimba en percussie .</small>
fluit/noun/het_nieuwsblad_20000511_01_704/684	-0.189981034940308	0.165729058787192	-0.100735057423913	0.183877295149375	0.0626915791600736	fluit	het_nieuwsblad	Belgium	popular	saxofoon/noun;	<small>Multiblazer Hermia Manuel vervolledigt het jazzclubje met saxofoon of</small> Multiblazer Hermia Manuel vervolledigt het jazzclubje met <u>saxofoon</u><sup>6.684</sup> of <span class='target'>fluit</span> . <small>.</small>
fluit/noun/het_nieuwsblad_20000512_01_311/150	-0.135421981190871	0.103818129000254	-0.00574928338943629	0.0957875574811807	-0.00128859038407092	fluit	het_nieuwsblad	Belgium	popular	muziek/noun;gitaar/noun	<small>Muziek komt van</small> <u>Muziek</u><sup>1.743</sup> komt van <span class='target'>fluit</span> en <u>gitaar</u><sup>5.255</sup> , en deze avond vindt plaats in een <small>en gitaar , en deze avond vindt plaats in een</small>
fluit/noun/het_nieuwsblad_20000520_01_288/210	-0.108599999789565	0.0814419229468619	-0.0424153720147903	0.0878349171363524	0.0498281582709825	fluit	het_nieuwsblad	Belgium	popular	muziek_instrument/noun;gitaar/noun;doedelzak/noun;accordeon/noun;viool/noun	<small>verschillende muziekinstrumenten zorgen voor een eigen sound : gitaar ,</small> verschillende <u>muziekinstrumenten</u><sup>5.325</sup> zorgen voor een eigen sound : <u>gitaar</u><sup>5.255</sup> , <span class='target'>fluit</span> , <u>doedelzak</u><sup>7.588</sup> , <u>accordeon</u><sup>5.843</sup> , banjo , <u>viool</u><sup>6.254</sup> , schalmei <small>, doedelzak , accordeon , banjo , viool , schalmei</small>
fluit/noun/het_nieuwsblad_20000520_01_289/185	-0.114840559999504	0.0632634306436118	-0.042297119412607	0.090429237753782	0.0125018381505766	fluit	het_nieuwsblad	Belgium	popular	bespeel/verb;gitaar/noun	<small>Dominiek Michielsen is een duizendpoot want hij bespeelt verschillende</small> Dominiek Michielsen is een duizendpoot want hij <u>bespeelt</u><sup>5.133</sup> verschillende <span class='target'>fluiten</span> , schalmei , doedelzakken , <u>gitaar</u><sup>5.255</sup> en nog zo veel <small>, schalmei , doedelzakken , gitaar en nog zo veel</small>
fluit/noun/het_nieuwsblad_20000720_01_394/530	-0.255693523091491	0.0783830443366111	-0.0280806588505973	0.0407963072666773	0.0262817838945297	fluit	het_nieuwsblad	Belgium	popular	muziek/noun;	<small>Deze Amerikaan maakt muziek met lepels ,</small> Deze Amerikaan maakt <u>muziek</u><sup>1.743</sup> met lepels , <span class='target'>fluiten</span> , hart en ziel . <small>, hart en ziel .</small>
fluit/noun/het_nieuwsblad_20000810_01_207/299	-0.214237669658419	0.0913018551670006	-0.0396760586446801	0.00556208539275298	0.0707979008892836	fluit	het_nieuwsblad	Belgium	popular	instrument/noun;	<small>worden begeleid door typische instrumenten zoals de concertina en rieten</small> worden begeleid door typische <u>instrumenten</u><sup>3.568</sup> zoals de concertina en rieten <span class='target'>fluit</span> . <small>.</small>
fluit/noun/het_nieuwsblad_20000816_01_166/650	-0.00776165083327914	0.117313682538124	-0.0432302022627621	0.128209005974191	0.0332872925854995	fluit	het_nieuwsblad	Belgium	popular	;speel/verb;trommel/noun	<small>" Een Hollandse meneer leer ons</small> " Een Hollandse meneer leer ons <span class='target'>fluit</span> <u>spelen</u><sup>2.048</sup> en op dce <u>trommels</u><sup>6.711</sup> slaan , " omschrijft Benedict <small>spelen en op dce trommels slaan , " omschrijft Benedict</small>
fluit/noun/het_nieuwsblad_20000826_01_349/113	-0.242989745693209	0.0196040971944353	-0.00282078170331784	0.111846817257098	-0.0825754202177613	fluit	het_nieuwsblad	Belgium	popular	klink/verb;	<small>Achter de struiken klinkt een</small> Achter de struiken <u>klinkt</u><sup>2.705</sup> een <span class='target'>fluit</span> . <small>.</small>
fluit/noun/het_nieuwsblad_20000901_01_420/445	-0.146546314209242	0.156654676390569	-0.0219381531285393	0.203517247587894	0.0103043481554041	fluit	het_nieuwsblad	Belgium	popular	;trompet/noun	<small>Aan de kant van de Eendrachtstraat zitten de</small> Aan de kant van de Eendrachtstraat zitten de <span class='target'>fluiten</span> , de klarinetten , de saxofonen en de <u>trompetten</u><sup>6.344</sup> verdeeld <small>, de klarinetten , de saxofonen en de trompetten verdeeld</small>
fluit/noun/het_nieuwsblad_20000919_01_258/286	0.0232751096055241	-0.278637529808906	-0.176725823412314	-0.134406170679377	-0.0126353113663666	fluit	het_nieuwsblad	Belgium	popular	;trek_aan/verb	<small>kunnen we ons indenken dat Jo Hamers zich daar geen</small> kunnen we ons indenken dat Jo Hamers zich daar geen <span class='target'>fluit</span> van <u>aantrekt</u><sup>2.125</sup> . <small>van aantrekt .</small>
fluit/noun/het_nieuwsblad_20001104_01_334/197	-0.20913459749251	0.136023853406554	-0.115861959758885	0.118307356309485	0.0984649548395741	fluit	het_nieuwsblad	Belgium	popular	orgel/noun;hobo/noun	<small>, Raf Vandermeulen ( orgel ) , Audrey Ribaucourt (</small> , Raf Vandermeulen ( <u>orgel</u><sup>4.909</sup> ) , Audrey Ribaucourt ( <span class='target'>fluit</span> ) en Griet Cornelis ( <u>hobo</u><sup>8.251</sup> ) . <small>) en Griet Cornelis ( hobo ) .</small>
fluit/noun/het_nieuwsblad_20001110_01_731/275	-0.167913275201332	0.0527314155957551	-0.0589580223000188	0.0824940256293816	0.0673758523607004	fluit	het_nieuwsblad	Belgium	popular	traditioneel/adj;instrument/noun;doedelzak/noun;accordeon/noun;	<small>traditionele instrumenten als de draailier , doedelzak , accordeon en</small> <u>traditionele</u><sup>2.168</sup> <u>instrumenten</u><sup>3.568</sup> als de draailier , <u>doedelzak</u><sup>7.588</sup> , <u>accordeon</u><sup>5.843</sup> en <span class='target'>fluit</span> . <small>.</small>
fluit/noun/het_nieuwsblad_20001214_01_758/543	-0.23310244289577	0.103737309823065	-0.127424956348465	0.172786274528443	0.0631338716033891	fluit	het_nieuwsblad	Belgium	popular	sopraan/noun;	<small>en Maacha Deubner ( sopraan ) , Natalia Pschenitschnikova (</small> en Maacha Deubner ( <u>sopraan</u><sup>4.736</sup> ) , Natalia Pschenitschnikova ( <span class='target'>fluit</span> ) en het Hermes-ensemble o.l.v. Koen Kessels , werk van <small>) en het Hermes-ensemble o.l.v. Koen Kessels , werk van</small>
fluit/noun/het_nieuwsblad_20001214_01_776/1339	-0.23310244289577	0.103737309823065	-0.127424956348465	0.172786274528443	0.0631338716033891	fluit	het_nieuwsblad	Belgium	popular	sopraan/noun;	<small>en Maacha Deubner ( sopraan ) , Natalia Pschenitschnikova (</small> en Maacha Deubner ( <u>sopraan</u><sup>4.736</sup> ) , Natalia Pschenitschnikova ( <span class='target'>fluit</span> ) en het Hermes-ensemble o.l.v. Koen Kessels , werk van <small>) en het Hermes-ensemble o.l.v. Koen Kessels , werk van</small>
fluit/noun/het_nieuwsblad_20001214_01_778/1707	-0.23310244289577	0.103737309823065	-0.127424956348465	0.172786274528443	0.0631338716033891	fluit	het_nieuwsblad	Belgium	popular	sopraan/noun;	<small>en Maacha Deubner ( sopraan ) , Natalia Pschenitschnikova (</small> en Maacha Deubner ( <u>sopraan</u><sup>4.736</sup> ) , Natalia Pschenitschnikova ( <span class='target'>fluit</span> ) en het Hermes-ensemble o.l.v. Koen Kessels , werk van <small>) en het Hermes-ensemble o.l.v. Koen Kessels , werk van</small>
fluit/noun/het_nieuwsblad_20001214_01_795/190	-0.150780121135079	0.096197790242859	-0.0464298482537933	0.141214457887309	0.0341445279516131	fluit	het_nieuwsblad	Belgium	popular	gitaar/noun;mandoline/noun;klarinet/noun;saxofoon/noun;accordeon/noun	<small>Depoorter ( gitaar en mandoline ) , Freddy Desmedt (</small> Depoorter ( <u>gitaar</u><sup>5.255</sup> en <u>mandoline</u><sup>6.839</sup> ) , Freddy Desmedt ( <span class='target'>fluit</span> , <u>klarinet</u><sup>7.839</sup> en <u>saxofoon</u><sup>6.684</sup> ) , Frank Tomme ( <u>accordeon</u><sup>5.843</sup> <small>, klarinet en saxofoon ) , Frank Tomme ( accordeon</small>
fluit/noun/het_nieuwsblad_20010110_01_307/299	-0.155975539997148	0.1210014544337	-0.0324831549806558	0.156929291882686	0.0305129537157361	fluit	het_nieuwsblad	Belgium	popular	gitaar/noun;mandoline/noun;saxofoon/noun;klarinet/noun	<small>gitaar , mandoline ) en Freddy Desmedt ( saxofoon ,</small> <u>gitaar</u><sup>5.255</sup> , <u>mandoline</u><sup>6.839</sup> ) en Freddy Desmedt ( <u>saxofoon</u><sup>6.684</sup> , <span class='target'>fluit</span> , <u>klarinet</u><sup>7.839</sup> ) . <small>, klarinet ) .</small>
fluit/noun/het_nieuwsblad_20010111_01_802/173	-0.182484018256092	0.22047681127674	-0.0387563161937534	0.214127034852282	0.0805816594285503	fluit	het_nieuwsblad	Belgium	popular	harp/noun;	<small>, Annemie Neuhard ( harp ) en Bart Crombeeke (</small> , Annemie Neuhard ( <u>harp</u><sup>7.79</sup> ) en Bart Crombeeke ( <span class='target'>fluit</span> ) , 14/1 14.30 uur . <small>) , 14/1 14.30 uur .</small>
fluit/noun/het_nieuwsblad_20010126_01_420/202	-0.147893315435681	0.132871243671011	-0.0296449733626918	0.172720818594425	0.00368098884632571	fluit	het_nieuwsblad	Belgium	popular	;gitaar/noun;klarinet/noun	<small>63 leerlingen van de klassen</small> 63 leerlingen van de klassen <span class='target'>fluit</span> , <u>gitaar</u><sup>5.255</sup> en <u>klarinet</u><sup>7.839</sup> zorgen voor een passende opening van <small>, gitaar en klarinet zorgen voor een passende opening van</small>
fluit/noun/het_nieuwsblad_20010219_01_470/253	0.0893698369510439	0.0598275221028186	-0.0821074672762167	0.165145554607654	-0.0624149626265088	fluit	het_nieuwsblad	Belgium	popular	;blaas/verb	<small>gekend , maar dat was toen ik nog op de</small> gekend , maar dat was toen ik nog op de <span class='target'>fluit</span> <u>blies</u><sup>5.115</sup> bij de junioren . <small>blies bij de junioren .</small>
fluit/noun/het_nieuwsblad_20010303_01_98/1117	-0.150412689492954	0.0582313075784679	-0.0242767541415032	0.115910426818482	0.0371222735166508	fluit	het_nieuwsblad	Belgium	popular	hoor/verb;traditioneel/adj;muziek/noun;doedelzak/noun;gitaar/noun	<small>naar huis wandel , hoor ik traditionele muziek : een</small> naar huis wandel , <u>hoor</u><sup>1.375</sup> ik <u>traditionele</u><sup>2.168</sup> <u>muziek</u><sup>1.743</sup> : een <span class='target'>fluit</span> , een <u>doedelzak</u><sup>7.588</sup> en een <u>gitaar</u><sup>5.255</sup> . <small>, een doedelzak en een gitaar .</small>
fluit/noun/het_nieuwsblad_20010315_01_720/615	-0.191978802124857	0.15084882313584	-0.0829477810846211	0.117565543584455	0.0596552458201466	fluit	het_nieuwsblad	Belgium	popular	;piano/noun	<small>Quartet , JazzLabserie , met Ben Sluijs ( altsax ,</small> Quartet , JazzLabserie , met Ben Sluijs ( altsax , <span class='target'>fluit</span> ) , Erik Vermeulen ( <u>piano</u><sup>5.575</sup> ) , Piet Verbist <small>) , Erik Vermeulen ( piano ) , Piet Verbist</small>
fluit/noun/het_nieuwsblad_20010316_01_266/624	-0.182484018256092	0.22047681127674	-0.0387563161937534	0.214127034852282	0.0805816594285503	fluit	het_nieuwsblad	Belgium	popular	;harp/noun	<small>vrijdag 16 maart om 20 uur staat het bekende concerto</small> vrijdag 16 maart om 20 uur staat het bekende concerto <span class='target'>fluit</span> en <u>harp</u><sup>7.79</sup> van Mozart op het programma . <small>en harp van Mozart op het programma .</small>
fluit/noun/het_nieuwsblad_20010320_01_389/151	-0.146546314209242	0.156654676390569	-0.0219381531285393	0.203517247587894	0.0103043481554041	fluit	het_nieuwsblad	Belgium	popular	trompet/noun;	<small>Cooreman ( trompet ) uit Merchtem , Erna Notre-Dame (</small> Cooreman ( <u>trompet</u><sup>6.344</sup> ) uit Merchtem , Erna Notre-Dame ( <span class='target'>fluit</span> ) uit Merchtem en organist Walter Callaert uit Merchtem verzorgde <small>) uit Merchtem en organist Walter Callaert uit Merchtem verzorgde</small>
fluit/noun/het_nieuwsblad_20010322_01_493/424	-0.177682592805405	0.0919616113261476	0.00625541544470953	0.0337926235483745	0.0100865288048508	fluit	het_nieuwsblad	Belgium	popular	klank/noun;	<small>Maar ik had snel door dat de klank van de</small> Maar ik had snel door dat de <u>klank</u><sup>3.638</sup> van de <span class='target'>fluit</span> bijzonder mooi is . <small>bijzonder mooi is .</small>
fluit/noun/het_nieuwsblad_20010421_01_646/10	-0.130775483069612	0.0087001364544774	-0.266082028118547	0.17703160763732	-0.0453465928656801	fluit	het_nieuwsblad	Belgium	popular	;speel/verb	<small>"</small> " <span class='target'>Fluit</span> <u>spelen</u><sup>2.048</sup> is zalig " <small>spelen is zalig "</small>
fluit/noun/het_nieuwsblad_20010421_01_646/18	-0.130775483069612	0.00870013645447739	-0.266082028118547	0.17703160763732	-0.0453465928656802	fluit	het_nieuwsblad	Belgium	popular	;speel/verb	<small>"</small> " <span class='target'>Fluit</span> <u>spelen</u><sup>2.048</sup> is zalig . <small>spelen is zalig .</small>
