_id	model.x	model.y	lemma	newspaper	country	formality	_cws.model	_ctxt.model
lul/noun/nrc_handelsblad_20030711_62/78	120.498758237963	108.488177670216	lul	nrc_handelsblad	Netherlands	quality	oud/adj;	<small>misschien een beeld zijn van de jeugd : ` oude</small> misschien een beeld zijn van de jeugd : ` <u>oude</u><sup>3.941</sup> <span class='target'>lullen</span> moeten weg , we gaan alles overnemen ' . <small>moeten weg , we gaan alles overnemen ' .</small>
lul/noun/nrc_handelsblad_20030722_16/296	131.031578025159	-47.5987506750884	lul	nrc_handelsblad	Netherlands	quality	iemand/noun;	<small>En of iemand met een sok om zijn</small> En of <u>iemand</u><sup>1.253</sup> met een sok om zijn <span class='target'>lul</span> gekleed is . <small>gekleed is .</small>
lul/noun/nrc_handelsblad_20030920_151/343	110.189704211006	127.273280447004	lul	nrc_handelsblad	Netherlands	quality	roep/verb;oud/adj;	<small>Daarbij riepen ze : ` Ouwe</small> Daarbij <u>riepen</u><sup>2.299</sup> ze : ` <u>Ouwe</u><sup>3.941</sup> <span class='target'>lul</span> ' . <small>' .</small>
lul/noun/nrc_handelsblad_20030920_153/256	192.922461496224	-60.2502720067111	lul	nrc_handelsblad	Netherlands	quality	oud/adj;oud/adj;lul/noun	<small>Koot en Bie een kwart eeuw geleden het " Ouwe</small> Koot en Bie een kwart eeuw geleden het " <u>Ouwe</u><sup>3.941</sup> <span class='target'>lullen</span> moeten weg , <u>ouwe</u><sup>3.941</sup> <u>lullen</u><sup>5.968</sup> moeten weg ! " <small>moeten weg , ouwe lullen moeten weg ! "</small>
lul/noun/nrc_handelsblad_20030920_153/261	192.922466244012	-60.2502734496348	lul	nrc_handelsblad	Netherlands	quality	oud/adj;lul/noun;	<small>eeuw geleden het " Ouwe lullen moeten weg , ouwe</small> eeuw geleden het " <u>Ouwe</u><sup>3.941</sup> <u>lullen</u><sup>5.968</sup> moeten weg , <u>ouwe</u><sup>3.941</sup> <span class='target'>lullen</span> moeten weg ! " <small>moeten weg ! "</small>
lul/noun/nrc_handelsblad_20030927_57/162	116.245059172275	110.308928337298	lul	nrc_handelsblad	Netherlands	quality	oud/adj;	<small>die nog steeds denkt dat golf een sport voor ouwe</small> die nog steeds denkt dat golf een sport voor <u>ouwe</u><sup>3.941</sup> <span class='target'>lullen</span> is , heeft Wouter een simpel advies . <small>is , heeft Wouter een simpel advies .</small>
lul/noun/nrc_handelsblad_20031006_89/325	109.331034491555	105.443784712784	lul	nrc_handelsblad	Netherlands	quality	oud/adj;	<small>Volgens de 24-jarige Albers heeft ` die ouwe</small> Volgens de 24-jarige Albers heeft ` die <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> ' - Schneider is 39 - z'n langste tijd aan <small>' - Schneider is 39 - z'n langste tijd aan</small>
lul/noun/nrc_handelsblad_20031128_74/257	142.650239744144	-76.1366752752367	lul	nrc_handelsblad	Netherlands	quality	sta/verb;	<small>: ` Als ik het licht uitdoe staat -ie voor</small> : ` Als ik het licht uitdoe <u>staat</u><sup>1.554</sup> -ie voor <span class='target'>lul</span> . ' <small>. '</small>
lul/noun/nrc_handelsblad_20040510_30/147	36.2584831005854	-190.262992600879	lul	nrc_handelsblad	Netherlands	quality	roep/verb;	<small>Dittrich riep : " Wat ben jij een onbeschofte</small> Dittrich <u>riep</u><sup>2.299</sup> : " Wat ben jij een onbeschofte <span class='target'>lul</span> ! " , meldt Van Gogh zelf op zijn website <small>! " , meldt Van Gogh zelf op zijn website</small>
lul/noun/parool_19990116_108/540	104.59840680579	93.0782279942114	lul	parool	Netherlands	popular	natuurlijk/adj;oud/adj;mond/noun	<small>" Ik ben natuurlijk al snel een oude</small> " Ik ben <u>natuurlijk</u><sup>1.42</sup> al snel een <u>oude</u><sup>3.941</sup> <span class='target'>lul</span> die het beter weet en zijn <u>mond</u><sup>2.818</sup> moet houden omdat <small>die het beter weet en zijn mond moet houden omdat</small>
lul/noun/parool_19990122_86/397	184.194339737743	-60.24850983418	lul	parool	Netherlands	popular	eigenlijk/adj;lul/noun	<small>Marie is dus eigenlijk de</small> Marie is dus <u>eigenlijk</u><sup>1.211</sup> de <span class='target'>lul</span> , terwijl volgens Büchner Woyzeck de <u>lul</u><sup>5.968</sup> is omdat hij <small>, terwijl volgens Büchner Woyzeck de lul is omdat hij</small>
lul/noun/parool_19990122_86/404	184.194338012304	-60.2485171136395	lul	parool	Netherlands	popular	eigenlijk/adj;lul/noun;	<small>dus eigenlijk de lul , terwijl volgens Büchner Woyzeck de</small> dus <u>eigenlijk</u><sup>1.211</sup> de <u>lul</u><sup>5.968</sup> , terwijl volgens Büchner Woyzeck de <span class='target'>lul</span> is omdat hij door zijn lul-zijn ertoe wordt gedreven Marie <small>is omdat hij door zijn lul-zijn ertoe wordt gedreven Marie</small>
lul/noun/parool_19990126_91/956	162.254054776542	-0.839347359455338	lul	parool	Netherlands	popular	woord/noun;mond/noun	<small>geval kon zijn geweest , omdat hij een woord als</small> geval kon zijn geweest , omdat hij een <u>woord</u><sup>2.102</sup> als <span class='target'>lul</span> nimmer in de <u>mond</u><sup>2.818</sup> neemt en eerder spreekt over glanzend <small>nimmer in de mond neemt en eerder spreekt over glanzend</small>
lul/noun/parool_19990206_20/1061	-16.175078642556	-114.086120277265	lul	parool	Netherlands	popular	;scheidsrechter/noun	<small>elkaar , technische fouten , p'tjes achter onze naam en</small> elkaar , technische fouten , p'tjes achter onze naam en <span class='target'>lullen</span> tegen de <u>scheidsrechter</u><sup>2.615</sup> . <small>tegen de scheidsrechter .</small>
lul/noun/parool_19990215_27/576	110.470234959231	103.573079549678	lul	parool	Netherlands	popular	oud/adj;	<small>hij verdient , doordat het theaterbestel wordt geregeerd door ouwe</small> hij verdient , doordat het theaterbestel wordt geregeerd door <u>ouwe</u><sup>3.941</sup> <span class='target'>lullen</span> . " <small>. "</small>
lul/noun/parool_19990215_34/636	78.1118845731416	49.5162907395977	lul	parool	Netherlands	popular	dik/adj;	<small>of wil je een koekje ? ' en ' Dikke</small> of wil je een koekje ? ' en ' <u>Dikke</u><sup>4.144</sup> <span class='target'>lul</span> ' ) , in Adformatie <small>' ) , in Adformatie</small>
lul/noun/parool_19990216_9/227	110.61875416924	-22.6663514823765	lul	parool	Netherlands	popular	sta/verb;natuurlijk/adj;beetje/noun;	<small>Want ja , je staat natuurlijk toch een beetje voor</small> Want ja , je <u>staat</u><sup>1.554</sup> <u>natuurlijk</u><sup>1.42</sup> toch een <u>beetje</u><sup>2.156</sup> voor <span class='target'>lul</span> . <small>.</small>
lul/noun/parool_19990220_131/221	114.845302439943	92.8837633954786	lul	parool	Netherlands	popular	gewoon/adj;oud/adj;	<small>ogen van zijn jeugdige kijkers is Harding gewoon een ouwe</small> ogen van zijn jeugdige kijkers is Harding <u>gewoon</u><sup>1.796</sup> een <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> , beseft hij . <small>, beseft hij .</small>
lul/noun/parool_19990227_125/1504	117.893913247105	76.2246920964992	lul	parool	Netherlands	popular	oud/adj;vind/verb	<small>Ik lijk misschien een ouwe</small> Ik lijk misschien een <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> , maar ik <u>vind</u><sup>1.63</sup> dat je ook met de politiek <small>, maar ik vind dat je ook met de politiek</small>
lul/noun/parool_19990313_13/506	141.848576710749	-79.9456315729515	lul	parool	Netherlands	popular	sta/verb;	<small>de regio wel om gelachen , dus zij stonden voor</small> de regio wel om gelachen , dus zij <u>stonden</u><sup>1.554</sup> voor <span class='target'>lul</span> . " <small>. "</small>
lul/noun/parool_19990326_112/428	110.189669872047	127.27327942817	lul	parool	Netherlands	popular	roep/verb;oud/adj;	<small>Ze riepen : ' Wat moet je , ouwe</small> Ze <u>riepen</u><sup>2.299</sup> : ' Wat moet je , <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> , we hebben opdracht en dit is jouw huis niet <small>, we hebben opdracht en dit is jouw huis niet</small>
lul/noun/parool_19990327_127/2035	105.078696450086	13.3617400847174	lul	parool	Netherlands	popular	gewoon/adj;	<small>" Gewoon , dat ze je</small> " <u>Gewoon</u><sup>1.796</sup> , dat ze je <span class='target'>lul</span> pakken . " <small>pakken . "</small>
lul/noun/parool_19990327_94/45	127.851149043908	-18.894739187497	lul	parool	Netherlands	popular	ontzettend/adj;	<small>Je moet wel een ontzettende</small> Je moet wel een <u>ontzettende</u><sup>3.879</sup> <span class='target'>lul</span> zijn als je nooit iets wint . ' <small>zijn als je nooit iets wint . '</small>
lul/noun/parool_19990403_21/2099	140.225545586529	-34.3204354626565	lul	parool	Netherlands	popular	;vind/verb;gewoon/adj	<small>kinderen dat leraren zeiden : ' Als jullie mij een</small> kinderen dat leraren zeiden : ' Als jullie mij een <span class='target'>lul</span> <u>vinden</u><sup>1.63</sup> , dan moet je dat <u>gewoon</u><sup>1.796</sup> zeggen , hoor <small>vinden , dan moet je dat gewoon zeggen , hoor</small>
lul/noun/parool_19990406_31/3543	106.791929899283	106.146997278521	lul	parool	Netherlands	popular	oud/adj;	<small>Zo'n ouwe</small> Zo'n <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> , die alleen maar door de zwakke instelling van de <small>, die alleen maar door de zwakke instelling van de</small>
lul/noun/parool_19990406_31/7527	111.246783458082	102.801043671428	lul	parool	Netherlands	popular	oud/adj;	<small>Zo'n ouwe</small> Zo'n <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> , die alleen maar door de zwakke instelling van de <small>, die alleen maar door de zwakke instelling van de</small>
lul/noun/parool_19990410_137/221	117.909666658705	111.893636259628	lul	parool	Netherlands	popular	oud/adj;	<small>maar lang genoeg leven , worden crooners en ' ouwe</small> maar lang genoeg leven , worden crooners en ' <u>ouwe</u><sup>3.941</sup> <span class='target'>lullen</span> ' vanzelf weer hip . <small>' vanzelf weer hip .</small>
lul/noun/parool_19990413_84/1518	116.439960074987	102.898705385261	lul	parool	Netherlands	popular	oud/adj;	<small>' Ouwe</small> ' <u>Ouwe</u><sup>3.941</sup> <span class='target'>lul</span> , ik heb niet de hele avond de tijd , <small>, ik heb niet de hele avond de tijd ,</small>
lul/noun/parool_19990424_66/1511	-39.8262639551818	-3.87691686242179	lul	parool	Netherlands	popular	;schrijf/verb	<small>Ik zei : nee , die</small> Ik zei : nee , die <span class='target'>lul</span> <u>schreef</u><sup>1.031</sup> dit en dat . <small>schreef dit en dat .</small>
lul/noun/parool_19990424_66/1521	140.853407179118	-78.7903035669963	lul	parool	Netherlands	popular	;sta/verb	<small>Als diezelfde</small> Als diezelfde <span class='target'>lul</span> op de markt gaat <u>staan</u><sup>1.554</sup> en hij vertelt zijn verhaal <small>op de markt gaat staan en hij vertelt zijn verhaal</small>
lul/noun/parool_19990501_97/372	118.583300099436	101.652890688802	lul	parool	Netherlands	popular	oud/adj;	<small>16 zeggen ze weleens : daar heb je die ouwe</small> 16 zeggen ze weleens : daar heb je die <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> weer . <small>weer .</small>
lul/noun/parool_19990504_22/911	144.1194222411	-41.2022406893638	lul	parool	Netherlands	popular	vind/verb;	<small>Ik vind Fons geen</small> Ik <u>vind</u><sup>1.63</sup> Fons geen <span class='target'>lul</span> hoor . <small>hoor .</small>
lul/noun/parool_19990514_38/1052	116.841065196159	112.783164478737	lul	parool	Netherlands	popular	oud/adj;	<small>" Ik ben al een ouwe</small> " Ik ben al een <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> . <small>.</small>
lul/noun/parool_19990515_123/884	104.599876697626	93.0725136421467	lul	parool	Netherlands	popular	natuurlijk/adj;oud/adj;	<small>Straks kom ik natuurlijk weer over als een ouwe</small> Straks kom ik <u>natuurlijk</u><sup>1.42</sup> weer over als een <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> ... <small>...</small>
lul/noun/parool_19990529_2/2035	102.819793218444	88.3366372438655	lul	parool	Netherlands	popular	oud/adj;beetje/noun	<small>Ik wil niet als een ouwe</small> Ik wil niet als een <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> klinken , maar soms is een <u>beetje</u><sup>2.156</sup> lekker zitten wel <small>klinken , maar soms is een beetje lekker zitten wel</small>
lul/noun/parool_19990612_9/1489	109.644212984534	107.675008353463	lul	parool	Netherlands	popular	oud/adj;	<small>Ik ben een oude</small> Ik ben een <u>oude</u><sup>3.941</sup> <span class='target'>lul</span> , voor hen . <small>, voor hen .</small>
lul/noun/parool_19990617_1/195	144.94787734579	-48.766033394502	lul	parool	Netherlands	popular	vind/verb;sta/verb	<small>Ik vind wel dat Excelsior vreselijk voor</small> Ik <u>vind</u><sup>1.63</sup> wel dat Excelsior vreselijk voor <span class='target'>lul</span> <u>staat</u><sup>1.554</sup> , maar daar wilde ik het bij laten . <small>staat , maar daar wilde ik het bij laten .</small>
lul/noun/parool_19990618_41/190	96.9855392796321	74.2265131504369	lul	parool	Netherlands	popular	saai/adj;	<small>door Ter Linden tevoorschijn getoverde God : ' een saaie</small> door Ter Linden tevoorschijn getoverde God : ' een <u>saaie</u><sup>3.851</sup> <span class='target'>lul</span> ' , waar hij de schrijver zelf een zalvende , <small>' , waar hij de schrijver zelf een zalvende ,</small>
lul/noun/parool_19990701_27/2259	115.452546599337	103.465065042681	lul	parool	Netherlands	popular	oud/adj;	<small>Misschien ben ik een ouwe</small> Misschien ben ik een <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> , maar ik heb daar moeite mee . " <small>, maar ik heb daar moeite mee . "</small>
lul/noun/parool_19990703_77/862	185.288492877206	-57.9470290792098	lul	parool	Netherlands	popular	;lul/noun	<small>Simpel gezegd : zoals een gitaar een</small> Simpel gezegd : zoals een gitaar een <span class='target'>lul</span> met snaren is , zo is de auto een <u>lul</u><sup>5.968</sup> <small>met snaren is , zo is de auto een lul</small>
lul/noun/parool_19990703_77/872	185.452957577127	-58.1292868656332	lul	parool	Netherlands	popular	lul/noun;	<small>lul met snaren is , zo is de auto een</small> <u>lul</u><sup>5.968</sup> met snaren is , zo is de auto een <span class='target'>lul</span> op wielen . <small>op wielen .</small>
lul/noun/parool_19990707_35/545	147.198308703999	-40.9818223344013	lul	parool	Netherlands	popular	vind/verb;	<small>concludeert een bewonderaar , " vind ik maar een grote</small> concludeert een bewonderaar , " <u>vind</u><sup>1.63</sup> ik maar een grote <span class='target'>lul</span> . " <small>. "</small>
lul/noun/parool_19990724_107/236	140.554521417071	-77.5416217086382	lul	parool	Netherlands	popular	;sta/verb	<small>nog veel minder graag willen we met zijn allen voor</small> nog veel minder graag willen we met zijn allen voor <span class='target'>lul</span> <u>staan</u><sup>1.554</sup> op de top van Alpe d'Huez . <small>staan op de top van Alpe d'Huez .</small>
lul/noun/parool_19990728_58/485	146.315431617063	-41.4604743036267	lul	parool	Netherlands	popular	;vind/verb	<small>" Niet</small> " Niet <span class='target'>lullen</span> , maar poetsen , <u>vinden</u><sup>1.63</sup> artsen . " <small>, maar poetsen , vinden artsen . "</small>
lul/noun/parool_19990803_17/904	106.444918903424	12.3021628986541	lul	parool	Netherlands	popular	gewoon/adj;	<small>Maar de gewone man blijft de</small> Maar de <u>gewone</u><sup>1.796</sup> man blijft de <span class='target'>lul</span> . <small>.</small>
lul/noun/parool_19990828_30/953	106.444096421279	-25.3646760434239	lul	parool	Netherlands	popular	enorm/adj;	<small>nog steeds naar de waarheid streeft , is een enorme</small> nog steeds naar de waarheid streeft , is een <u>enorme</u><sup>1.714</sup> <span class='target'>lul</span> . <small>.</small>
lul/noun/parool_19990904_33/1371	60.2765039323629	77.0693831496045	lul	parool	Netherlands	popular	kut/noun;	<small>Kut en</small> <u>Kut</u><sup>8.565</sup> en <span class='target'>lul</span> moeten het er met heel wat minder doen , respectievelijk <small>moeten het er met heel wat minder doen , respectievelijk</small>
lul/noun/parool_19990911_3/1587	113.402993826215	112.395569211968	lul	parool	Netherlands	popular	oud/adj;	<small>dacht vast : die pa Dulfer zal wel een ouwe</small> dacht vast : die pa Dulfer zal wel een <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> zijn . <small>zijn .</small>
lul/noun/parool_19991009_10/83	90.911562007054	107.576567862734	lul	parool	Netherlands	popular	trots/adj;oud/adj;grijs/adj	<small>LATER : trotse ouwe</small> LATER : <u>trotse</u><sup>2.955</sup> <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> met <u>grijze</u><sup>3.036</sup> haardos en dito baard . <small>met grijze haardos en dito baard .</small>
lul/noun/parool_19991009_124/57	90.9115720486467	107.576251365108	lul	parool	Netherlands	popular	trots/adj;oud/adj;grijs/adj	<small>LATER : trotse ouwe</small> LATER : <u>trotse</u><sup>2.955</sup> <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> met <u>grijze</u><sup>3.036</sup> haardos en dito baard . <small>met grijze haardos en dito baard .</small>
lul/noun/parool_19991009_16/2315	130.824714562005	-32.4781679270966	lul	parool	Netherlands	popular	;eigenlijk/adj	<small>Lekker</small> Lekker <span class='target'>lullen</span> met maten , dat is <u>eigenlijk</u><sup>1.211</sup> het leukste dat er <small>met maten , dat is eigenlijk het leukste dat er</small>
lul/noun/parool_19991015_26/602	101.173964723521	102.311208687131	lul	parool	Netherlands	popular	sta/verb;oud/adj;	<small>konden wel eens denken : daar staat weer zo'n ouwe</small> konden wel eens denken : daar <u>staat</u><sup>1.554</sup> weer zo'n <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> over de jaren zestig te ouwehoeren . <small>over de jaren zestig te ouwehoeren .</small>
lul/noun/parool_19991015_79/2081	109.634948767309	108.956544524183	lul	parool	Netherlands	popular	oud/adj;	<small>Ik ben zo'n ouwe</small> Ik ben zo'n <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> geworden die zijn hele vinylverzameling van vroeger nu op cd <small>geworden die zijn hele vinylverzameling van vroeger nu op cd</small>
lul/noun/parool_19991020_42/1842	118.426948351376	109.820148860901	lul	parool	Netherlands	popular	oud/adj;	<small>Dus als deze ouwe</small> Dus als deze <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> er over twee jaar mee stopt , zijn de winkels <small>er over twee jaar mee stopt , zijn de winkels</small>
lul/noun/parool_19991102_26/227	-5.77443222316493	-190.917859530244	lul	parool	Netherlands	popular	loop_achterna/verb;	<small>zes de tekst meezongen van het lied Je loopt je</small> zes de tekst meezongen van het lied Je <u>loopt</u><sup>7.66</sup> je <span class='target'>lul</span> achterna . <small>achterna .</small>
lul/noun/parool_19991103_2/964	110.005171880806	112.272886006107	lul	parool	Netherlands	popular	oud/adj;	<small>Al die jonge gasten dachten dat ik als ouwe</small> Al die jonge gasten dachten dat ik als <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> geen kans maakte . <small>geen kans maakte .</small>
lul/noun/parool_19991106_121/927	139.897864682267	-87.7951679380454	lul	parool	Netherlands	popular	bang/adj;	<small>Bijvoorbeeld het lied Wees niet bang voor m'n</small> Bijvoorbeeld het lied Wees niet <u>bang</u><sup>1.788</sup> voor m'n <span class='target'>lul</span> . <small>.</small>
lul/noun/parool_19991106_44/564	-5.31893719829888	-191.054694262398	lul	parool	Netherlands	popular	;loop_achterna/verb	<small>Zijn enigszins bittere lied over een man die zijn</small> Zijn enigszins bittere lied over een man die zijn <span class='target'>lul</span> achterna <u>loopt</u><sup>7.66</sup> was dan wel een vorm van kritiek en <small>achterna loopt was dan wel een vorm van kritiek en</small>
lul/noun/parool_20000202_78/718	143.85366915532	-38.1827336911573	lul	parool	Netherlands	popular	vind/verb;	<small>Dan vind je Starck een</small> Dan <u>vind</u><sup>1.63</sup> je Starck een <span class='target'>lul</span> . <small>.</small>
lul/noun/parool_20000208_71/20	112.266364766878	110.973310721113	lul	parool	Netherlands	popular	oud/adj;	<small>Dat hij een ouwe</small> Dat hij een <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> is ? <small>is ?</small>
lul/noun/parool_20000212_138/1542	102.551676395612	-120.919537991652	lul	parool	Netherlands	popular	;broek/noun	<small>Dagen</small> Dagen <span class='target'>lullen</span> , intellectueel gezeik over een <u>broek</u><sup>3.692</sup> , dan denk ik <small>, intellectueel gezeik over een broek , dan denk ik</small>
lul/noun/parool_20000212_40/79	110.228491867266	-23.1151036519193	lul	parool	Netherlands	popular	beetje/noun;beetje/noun;schrijf/verb	<small>Beetje zuipen , beetje</small> <u>Beetje</u><sup>2.156</sup> zuipen , <u>beetje</u><sup>2.156</sup> <span class='target'>lullen</span> en een <u>beetje</u><sup>2.156</sup> <u>schrijven</u><sup>1.031</sup> . <small>en een beetje schrijven .</small>
lul/noun/parool_20000224_51/399	131.031569901646	-47.5987491697696	lul	parool	Netherlands	popular	;iemand/noun	<small>Bovendien had hij zelf gezegd dat hij ' de</small> Bovendien had hij zelf gezegd dat hij ' de <span class='target'>lul</span> zou zijn als <u>iemand</u><sup>1.253</sup> verdacht zou worden ' , omdat <small>zou zijn als iemand verdacht zou worden ' , omdat</small>
lul/noun/parool_20000228_73/547	145.173746529139	-39.824552792094	lul	parool	Netherlands	popular	vind/verb;	<small>, een ontembaar hert , Bobby Haarms vindt hem een</small> , een ontembaar hert , Bobby Haarms <u>vindt</u><sup>1.63</sup> hem een <span class='target'>lul</span> ( ' omdat hij een verschrikkelijk goede voetballer was en <small>( ' omdat hij een verschrikkelijk goede voetballer was en</small>
lul/noun/parool_20000309_83/382	143.408415284095	-40.6101748154671	lul	parool	Netherlands	popular	;vind/verb	<small>Ze mogen me best een</small> Ze mogen me best een <span class='target'>lul</span> <u>vinden</u><sup>1.63</sup> maar niet dat ik slechte programma's maak , zo <small>vinden maar niet dat ik slechte programma's maak , zo</small>
lul/noun/parool_20000311_93/1317	66.7881103426031	69.0746465749984	lul	parool	Netherlands	popular	tiet/noun;	<small>travestie te hijsen , tieten om te doen en m'n</small> travestie te hijsen , <u>tieten</u><sup>6.187</sup> om te doen en m'n <span class='target'>lul</span> weg te werken , zag ik links en rechts van <small>weg te werken , zag ik links en rechts van</small>
lul/noun/parool_20000311_93/3229	127.657696954128	-18.9726808050214	lul	parool	Netherlands	popular	ontzettend/adj;vind/verb	<small>Waarna ik mezelf meteen een ontzettende</small> Waarna ik mezelf meteen een <u>ontzettende</u><sup>3.879</sup> <span class='target'>lul</span> <u>vond</u><sup>1.63</sup> . " <small>vond . "</small>
lul/noun/parool_20000313_52/966	141.05055595982	-77.8097171548971	lul	parool	Netherlands	popular	sta/verb;	<small>Die keeper stond mooi voor</small> Die keeper <u>stond</u><sup>1.554</sup> mooi voor <span class='target'>lul</span> . ' <small>. '</small>
lul/noun/parool_20000322_77/684	111.77706661862	107.593961822515	lul	parool	Netherlands	popular	oud/adj;	<small>andere toekomst te zien : " Ja , een ouwe</small> andere toekomst te zien : " Ja , een <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> worden , van vijftig , en dan eens in de <small>worden , van vijftig , en dan eens in de</small>
lul/noun/parool_20000331_141/3066	140.196517548008	-76.9353787550234	lul	parool	Netherlands	popular	;sta/verb	<small>koor zingt : " Wij zijn niet te beroerd voor</small> koor zingt : " Wij zijn niet te beroerd voor <span class='target'>lul</span> te <u>staan</u><sup>1.554</sup> , dat is theater , ja , dat <small>te staan , dat is theater , ja , dat</small>
lul/noun/parool_20000403_149/94	23.8697910058328	67.1334881547061	lul	parool	Netherlands	popular	slap/adj;	<small>Ik ben ook zo'n slappe</small> Ik ben ook zo'n <u>slappe</u><sup>4.398</sup> <span class='target'>lul</span> . ' <small>. '</small>
lul/noun/parool_20000411_9/401	56.8339242026604	80.1805931699134	lul	parool	Netherlands	popular	kut/noun;slap/adj;	<small>, maar falende vedetten : " Kut , stelletje slappe</small> , maar falende vedetten : " <u>Kut</u><sup>8.565</sup> , stelletje <u>slappe</u><sup>4.398</sup> <span class='target'>lullen</span> , gvd , voor jullie geld moet ik maanden werken <small>, gvd , voor jullie geld moet ik maanden werken</small>
lul/noun/parool_20000414_110/38	60.2982888488498	78.7790465974511	lul	parool	Netherlands	popular	;kut/noun	<small>En hoe groot was de hilariteit als inderdaad</small> En hoe groot was de hilariteit als inderdaad <span class='target'>lul</span> en <u>kut</u><sup>8.565</sup> waren opgenomen , met de vertaling of uitleg <small>en kut waren opgenomen , met de vertaling of uitleg</small>
lul/noun/parool_20000421_83/1018	131.538440421405	-21.0192443301069	lul	parool	Netherlands	popular	ongelooflijk/adj;moment/noun;sta/verb	<small>Want die Harry is een ongelooflijke</small> Want die Harry is een <u>ongelooflijke</u><sup>3.285</sup> <span class='target'>lul</span> ( op het <u>moment</u><sup>1.017</sup> dat zijn vrouw op bevallen <u>staat</u><sup>1.554</sup> <small>( op het moment dat zijn vrouw op bevallen staat</small>
lul/noun/parool_20000422_101/356	110.36422820907	105.185907375635	lul	parool	Netherlands	popular	oud/adj;	<small>Daarin ging hij ongegeneerd tekeer tegen de ouwe</small> Daarin ging hij ongegeneerd tekeer tegen de <u>ouwe</u><sup>3.941</sup> <span class='target'>lullen</span> die zich rond het biljart verzamelen , waar hij dus <small>die zich rond het biljart verzamelen , waar hij dus</small>
lul/noun/parool_20000503_13/495	-5.4724690998372	-189.804367194976	lul	parool	Netherlands	popular	loop_achterna/verb;	<small>En bij Je loopt je</small> En bij Je <u>loopt</u><sup>7.66</sup> je <span class='target'>lul</span> achterna , met een luidkeels door de in verrassend grote <small>achterna , met een luidkeels door de in verrassend grote</small>
lul/noun/parool_20000504_28/455	115.562401124296	113.464411710069	lul	parool	Netherlands	popular	oud/adj;	<small>ervan : beetje glimlachend : aahh , kijk die ouwe</small> ervan : beetje glimlachend : aahh , kijk die <u>ouwe</u><sup>3.941</sup> <span class='target'>lullen</span> eens . <small>eens .</small>
lul/noun/parool_20000523_19/643	101.0225139118	-124.680375109799	lul	parool	Netherlands	popular	;broek/noun;haal/verb	<small>gaan verzinnen en toen heb ik gezegd dat hij zijn</small> gaan verzinnen en toen heb ik gezegd dat hij zijn <span class='target'>lul</span> uit zijn <u>broek</u><sup>3.692</sup> <u>haalde</u><sup>1.23</sup> . <small>uit zijn broek haalde .</small>
lul/noun/parool_20000527_148/1038	141.805310783573	-40.678081615369	lul	parool	Netherlands	popular	vind/verb;	<small>echt beter geschikt vond , want dan was je de</small> echt beter geschikt <u>vond</u><sup>1.63</sup> , want dan was je de <span class='target'>lul</span> . <small>.</small>
lul/noun/parool_20000527_2/285	177.330086005016	40.5021279919734	lul	parool	Netherlands	popular	noem/verb;	<small>Séguin noemt Chirac in privékringen ' de grote</small> Séguin <u>noemt</u><sup>2.202</sup> Chirac in privékringen ' de grote <span class='target'>lul</span> ' . <small>' .</small>
lul/noun/parool_20000527_2/310	80.5835424521199	50.1870119243829	lul	parool	Netherlands	popular	dik/adj;	<small>over de meer dan volslanke Seguin als ' de dikke</small> over de meer dan volslanke Seguin als ' de <u>dikke</u><sup>4.144</sup> <span class='target'>lul</span> ' . <small>' .</small>
lul/noun/parool_20000530_93/1316	-26.6818309552535	138.922996490489	lul	parool	Netherlands	popular	stijf/adj;	<small>" Het was een aaneenschakeling van stijve</small> " Het was een aaneenschakeling van <u>stijve</u><sup>5.154</sup> <span class='target'>lullen</span> . <small>.</small>
lul/noun/parool_20000531_70/3240	119.432201498978	107.533128563793	lul	parool	Netherlands	popular	oud/adj;	<small>die me vertelde dat hij had besloten een oude chagrijnige</small> die me vertelde dat hij had besloten een <u>oude</u><sup>3.941</sup> chagrijnige <span class='target'>lul</span> te worden . <small>te worden .</small>
