_id	model.x	model.y	lemma	newspaper	country	formality	_cws.model	_ctxt.model
lul/noun/volkskrant_19990316_44/108	83.6257384794768	41.7976483423205	lul	volkskrant	Netherlands	quality	oud/adj;	<small>Mulder lijkt wel een sentimentele ouwe</small> Mulder lijkt wel een sentimentele <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> . <small>.</small>
lul/noun/volkskrant_19990316_44/49	83.3147676796418	41.371766362979	lul	volkskrant	Netherlands	quality	oud/adj;	<small>Daarom ageren ouwe</small> Daarom ageren <u>ouwe</u><sup>3.941</sup> <span class='target'>lullen</span> weer tegen pubers . <small>weer tegen pubers .</small>
lul/noun/volkskrant_19990320_9/3014	97.050281631801	-17.321315973517	lul	volkskrant	Netherlands	quality	kut/noun;roep/verb	<small>Ze wilden de figuur zien die kut en</small> Ze wilden de figuur zien die <u>kut</u><sup>8.565</sup> en <span class='target'>lul</span> <u>riep</u><sup>2.299</sup> naar alles en iedereen . <small>riep naar alles en iedereen .</small>
lul/noun/volkskrant_19990320_9/3518	54.566844955074	-104.654476085769	lul	volkskrant	Netherlands	quality	;loop_achterna/verb	<small>de wereld helpen dat de hoofdpersoon in zijn boeken zijn</small> de wereld helpen dat de hoofdpersoon in zijn boeken zijn <span class='target'>lul</span> <u>achternaloopt</u><sup>7.66</sup> . <small>achternaloopt .</small>
lul/noun/volkskrant_19990327_108/862	27.082926915972	40.7511509250889	lul	volkskrant	Netherlands	quality	noem/verb;	<small>De mannen blijven vriendelijk , en noemen mij geen</small> De mannen blijven vriendelijk , en <u>noemen</u><sup>2.202</sup> mij geen <span class='target'>lul</span> om mijn geklungel . <small>om mijn geklungel .</small>
lul/noun/volkskrant_19990410_140/1693	83.9538215616064	38.806510272534	lul	volkskrant	Netherlands	quality	oud/adj;	<small>afkalvende mentaliteit van voetballers en neemt het risico voor ouwe</small> afkalvende mentaliteit van voetballers en neemt het risico voor <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> te worden versleten op de koop toe . <small>te worden versleten op de koop toe .</small>
lul/noun/volkskrant_19990416_4/266	84.1253067782542	2.47050182456301	lul	volkskrant	Netherlands	quality	steek/verb;belangeloos/adj;	<small>nog steeds niet ben gevraagd , ' stak de belangeloze</small> nog steeds niet ben gevraagd , ' <u>stak</u><sup>1.325</sup> de <u>belangeloze</u><sup>6.258</sup> <span class='target'>lul</span> deze ochtend van wal . <small>deze ochtend van wal .</small>
lul/noun/volkskrant_19990416_4/294	84.1254700147374	2.47058906599554	lul	volkskrant	Netherlands	quality	belangeloos/adj;	<small>De grote angst van de belangeloze</small> De grote angst van de <u>belangeloze</u><sup>6.258</sup> <span class='target'>lul</span> was namelijk dat uitgerekend zijn belangeloosheid in twijfel zou worden <small>was namelijk dat uitgerekend zijn belangeloosheid in twijfel zou worden</small>
lul/noun/volkskrant_19990416_4/330	84.5485272792301	2.50912138335712	lul	volkskrant	Netherlands	quality	;belangeloos/adj;lul/noun	<small>En dat hij een ongehoorde</small> En dat hij een ongehoorde <span class='target'>lul</span> was , dat wist de <u>belangeloze</u><sup>6.258</sup> <u>lul</u><sup>5.968</sup> als geen ander <small>was , dat wist de belangeloze lul als geen ander</small>
lul/noun/volkskrant_19990416_4/337	84.5485274265739	2.50912134157515	lul	volkskrant	Netherlands	quality	lul/noun;belangeloos/adj;	<small>hij een ongehoorde lul was , dat wist de belangeloze</small> hij een ongehoorde <u>lul</u><sup>5.968</sup> was , dat wist de <u>belangeloze</u><sup>6.258</sup> <span class='target'>lul</span> als geen ander . <small>als geen ander .</small>
lul/noun/volkskrant_19990416_4/445	84.1254735743563	2.47059283729689	lul	volkskrant	Netherlands	quality	belangeloos/adj;	<small>De laatste tijd maakten de belangeloze</small> De laatste tijd maakten de <u>belangeloze</u><sup>6.258</sup> <span class='target'>lul</span> en zijn vrouw zich meer zorgen over hun zoon dan <small>en zijn vrouw zich meer zorgen over hun zoon dan</small>
lul/noun/volkskrant_19990416_4/607	84.1254735875767	2.47058914539617	lul	volkskrant	Netherlands	quality	belangeloos/adj;	<small>hadden geen schijn van kans , ' zei de belangeloze</small> hadden geen schijn van kans , ' zei de <u>belangeloze</u><sup>6.258</sup> <span class='target'>lul</span> . <small>.</small>
lul/noun/volkskrant_19990416_4/678	84.1254735470841	2.47059294065907	lul	volkskrant	Netherlands	quality	belangeloos/adj;	<small>De belangeloze</small> De <u>belangeloze</u><sup>6.258</sup> <span class='target'>lul</span> haalde diep adem . <small>haalde diep adem .</small>
lul/noun/volkskrant_19990416_4/8	84.1254730914508	2.4705931604288	lul	volkskrant	Netherlands	quality	belangeloos/adj;	<small>Die ochtend was de Belangeloze</small> Die ochtend was de <u>Belangeloze</u><sup>6.258</sup> <span class='target'>Lul</span> al vroeg opgestaan . <small>al vroeg opgestaan .</small>
lul/noun/volkskrant_19990416_4/92	84.1233139838593	2.47005690423533	lul	volkskrant	Netherlands	quality	mond/noun;belangeloos/adj;	<small>een verbeten trek om zijn mond , en de belangeloze</small> een verbeten trek om zijn <u>mond</u><sup>2.818</sup> , en de <u>belangeloze</u><sup>6.258</sup> <span class='target'>lul</span> wist maar al te goed wat de oorzaak van Bono's <small>wist maar al te goed wat de oorzaak van Bono's</small>
lul/noun/volkskrant_19990423_101/390	90.0793063458673	46.5489487083977	lul	volkskrant	Netherlands	quality	trots/adj;oud/adj;	<small>is typerend voor de koers die de ' trotse ouwe</small> is typerend voor de koers die de ' <u>trotse</u><sup>2.955</sup> <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> ' ( citaat : R. Long ) nu vaart , <small>' ( citaat : R. Long ) nu vaart ,</small>
lul/noun/volkskrant_19990424_99/17	84.6539786756063	39.5617565631549	lul	volkskrant	Netherlands	quality	oud/adj;	<small>nam een zieltogende radiozender , met ' rock voor ouwe</small> nam een zieltogende radiozender , met ' rock voor <u>ouwe</u><sup>3.941</sup> <span class='target'>lullen</span> ' , over van HMG . <small>' , over van HMG .</small>
lul/noun/volkskrant_19990424_99/374	83.0838233004269	38.8032216244356	lul	volkskrant	Netherlands	quality	oud/adj;	<small>, dat zich te veel richtte op rock voor ouwe</small> , dat zich te veel richtte op rock voor <u>ouwe</u><sup>3.941</sup> <span class='target'>lullen</span> . <small>.</small>
lul/noun/volkskrant_19990510_81/759	53.293101226205	27.220757169206	lul	volkskrant	Netherlands	quality	beetje/noun;sta/verb	<small>Lacht : ' Daar zeker een beetje voor</small> Lacht : ' Daar zeker een <u>beetje</u><sup>2.156</sup> voor <span class='target'>lul</span> gaan <u>staan</u><sup>1.554</sup> . <small>gaan staan .</small>
lul/noun/volkskrant_19990514_60/414	67.4682250761885	38.5209130719876	lul	volkskrant	Netherlands	quality	oud/adj;saai/adj;	<small>probeert aan te tonen dat Goethe ' geen ouwe saaie</small> probeert aan te tonen dat Goethe ' geen <u>ouwe</u><sup>3.941</sup> <u>saaie</u><sup>3.851</sup> <span class='target'>lul</span> is ' . <small>is ' .</small>
lul/noun/volkskrant_19990529_132/1781	-16.3541920418361	-14.50226686515	lul	volkskrant	Netherlands	quality	;hang/verb	<small>kijk , mijn aandeel is 180 vandaag , dus mijn</small> kijk , mijn aandeel is 180 vandaag , dus mijn <span class='target'>lul</span> <u>hangt</u><sup>1.262</sup> tot hier . <small>hangt tot hier .</small>
lul/noun/volkskrant_19990612_152/196	41.3912005361398	22.9246377215891	lul	volkskrant	Netherlands	quality	loop/verb;	<small>liep al tegen de zestig dat ik eindelijk een normale</small> <u>liep</u><sup>1.799</sup> al tegen de zestig dat ik eindelijk een normale <span class='target'>lul</span> had . <small>had .</small>
lul/noun/volkskrant_19990827_113/823	-23.293298363557	-24.0967063501559	lul	volkskrant	Netherlands	quality	loop/verb;broek/noun	<small>: hij liep de hele dag hijgend , " de</small> : hij <u>liep</u><sup>1.799</sup> de hele dag hijgend , " de <span class='target'>lul</span> uit de <u>broek</u><sup>3.692</sup> " , rond , en die arme <small>uit de broek " , rond , en die arme</small>
lul/noun/volkskrant_19990827_91/235	41.4983003806642	23.4554401426368	lul	volkskrant	Netherlands	quality	loop/verb;	<small>Er loopt een naakte man op toneel aan zijn</small> Er <u>loopt</u><sup>1.799</sup> een naakte man op toneel aan zijn <span class='target'>lul</span> te sjorren , er is een decor dat uitdrukkelijk geen <small>te sjorren , er is een decor dat uitdrukkelijk geen</small>
lul/noun/volkskrant_19991005_107/625	-56.6951103482282	-38.0405197076873	lul	volkskrant	Netherlands	quality	haal/verb;	<small>Als je geen punten haalt , ben je de</small> Als je geen punten <u>haalt</u><sup>1.23</sup> , ben je de <span class='target'>lul</span> en word je ontslagen . <small>en word je ontslagen .</small>
lul/noun/volkskrant_19991009_95/1485	58.8897078857929	22.4624848137947	lul	volkskrant	Netherlands	quality	sta/verb;	<small>' Ik sta nog niet genoeg voor</small> ' Ik <u>sta</u><sup>1.554</sup> nog niet genoeg voor <span class='target'>lul</span> ' , of ' Maak ik mezelf niet te klein <small>' , of ' Maak ik mezelf niet te klein</small>
lul/noun/volkskrant_19991022_9/693	88.8211391277623	3.27190627981155	lul	volkskrant	Netherlands	quality	;lul/noun	<small>Ardagh een jonge Parijzenaar zeggen - een Duitser is een</small> Ardagh een jonge Parijzenaar zeggen - een Duitser is een <span class='target'>lul</span> , maar een goeie <u>lul</u><sup>5.968</sup> . <small>, maar een goeie lul .</small>
lul/noun/volkskrant_19991022_9/698	88.8211385995755	3.27191070515324	lul	volkskrant	Netherlands	quality	lul/noun;	<small>- een Duitser is een lul , maar een goeie</small> - een Duitser is een <u>lul</u><sup>5.968</sup> , maar een goeie <span class='target'>lul</span> . <small>.</small>
lul/noun/volkskrant_19991105_105/953	-2.07518532663819	-6.39748101747818	lul	volkskrant	Netherlands	quality	;mond/noun	<small>die niet rusten ' eer de laatste Baälpriester met z'n</small> die niet rusten ' eer de laatste Baälpriester met z'n <span class='target'>lul</span> in z'n <u>mond</u><sup>2.818</sup> in z'n graf is geschopt ' . <small>in z'n mond in z'n graf is geschopt ' .</small>
lul/noun/volkskrant_19991110_98/240	82.4571017570035	38.9740514956716	lul	volkskrant	Netherlands	quality	oud/adj;	<small>Ik zal wel een ouwe</small> Ik zal wel een <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> zijn als ik zeg dat het vroeger beter was , <small>zijn als ik zeg dat het vroeger beter was ,</small>
lul/noun/volkskrant_19991113_2/948	60.3376062122786	22.1172438920417	lul	volkskrant	Netherlands	quality	;sta/verb	<small>Ons taalgebruik leert ons dat een blote man ' voor</small> Ons taalgebruik leert ons dat een blote man ' voor <span class='target'>lul</span> ' <u>staat</u><sup>1.554</sup> . <small>' staat .</small>
lul/noun/volkskrant_19991113_2/969	59.4844579566014	22.7772655872875	lul	volkskrant	Netherlands	quality	;sta/verb	<small>Om niet voor</small> Om niet voor <span class='target'>lul</span> te <u>staan</u><sup>1.554</sup> , zal een man met zijn lichaamstaal alles <small>te staan , zal een man met zijn lichaamstaal alles</small>
lul/noun/volkskrant_19991115_80/344	38.2753906178773	40.7150753118116	lul	volkskrant	Netherlands	quality	;moment/noun	<small>Zaterdag waren weer eens duidelijk de</small> Zaterdag waren weer eens duidelijk de <span class='target'>lul</span> met goal en <u>moment</u><sup>1.017</sup> . <small>met goal en moment .</small>
lul/noun/volkskrant_19991210_76/1183	79.8613304510757	35.683989099665	lul	volkskrant	Netherlands	quality	natuurlijk/adj;oud/adj;	<small>Ik ben natuurlijk een ouwe</small> Ik ben <u>natuurlijk</u><sup>1.42</sup> een <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> . <small>.</small>
lul/noun/volkskrant_19991210_8/163	82.7810603812558	40.3560675659571	lul	volkskrant	Netherlands	quality	oud/adj;	<small>Clairy's kritiek heeft iets van : ouwe</small> Clairy's kritiek heeft iets van : <u>ouwe</u><sup>3.941</sup> <span class='target'>lullen</span> moeten weg , en naar mijn mening lost leeftijdsdiscriminatie niets <small>moeten weg , en naar mijn mening lost leeftijdsdiscriminatie niets</small>
lul/noun/volkskrant_19991224_163/561	83.3869708382424	42.329346799958	lul	volkskrant	Netherlands	quality	oud/adj;	<small>ik in de volgende eeuw zal worden afgeschreven als ouwe</small> ik in de volgende eeuw zal worden afgeschreven als <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> die alleen nog naar 50-plusbeurzen mag , waar Anneke Grönloh <small>die alleen nog naar 50-plusbeurzen mag , waar Anneke Grönloh</small>
lul/noun/volkskrant_19991224_54/99	81.6954426448676	40.5991188539979	lul	volkskrant	Netherlands	quality	oud/adj;	<small>was helemaal niet van : mijn pa is een ouwe</small> was helemaal niet van : mijn pa is een <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> met lang haar . <small>met lang haar .</small>
lul/noun/volkskrant_19991229_34/680	82.8815073388438	47.4429664647027	lul	volkskrant	Netherlands	quality	noem/verb;oud/adj;	<small>van de twintigste eeuw noemden wij onze vaders ' ouwe</small> van de twintigste eeuw <u>noemden</u><sup>2.202</sup> wij onze vaders ' <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> ' bij alles wat zij niet begrepen , en dat <small>' bij alles wat zij niet begrepen , en dat</small>
lul/noun/volkskrant_20000124_100/365	-2.44338000606106	-32.0668536900926	lul	volkskrant	Netherlands	quality	vind/verb;eigenlijk/adj;slap/adj;klootzak/noun	<small>Ik vind jou eigenlijk een behoorlijk slappe</small> Ik <u>vind</u><sup>1.63</sup> jou <u>eigenlijk</u><sup>1.211</sup> een behoorlijk <u>slappe</u><sup>4.398</sup> <span class='target'>lul</span> , om niet te zeggen een laffe <u>klootzak</u><sup>5.661</sup> ' , <small>, om niet te zeggen een laffe klootzak ' ,</small>
lul/noun/volkskrant_20000217_135/195	47.6008219040319	12.8085188490341	lul	volkskrant	Netherlands	quality	iemand/noun;	<small>vaker bij cabaret dat iemand uit het publiek even de</small> vaker bij cabaret dat <u>iemand</u><sup>1.253</sup> uit het publiek even de <span class='target'>lul</span> is . <small>is .</small>
lul/noun/volkskrant_20000225_106/643	41.3469207938183	23.2994456211905	lul	volkskrant	Netherlands	quality	loop/verb;	<small>/ Ik loop met mijn</small> / Ik <u>loop</u><sup>1.799</sup> met mijn <span class='target'>lul</span> / Tegen een paaltje . <small>/ Tegen een paaltje .</small>
lul/noun/volkskrant_20000324_67/32	86.3396461556618	36.9193777165858	lul	volkskrant	Netherlands	quality	oud/adj;	<small>je het weet ben je ook als sportvisser een ouwe</small> je het weet ben je ook als sportvisser een <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> . <small>.</small>
lul/noun/volkskrant_20000328_61/92	85.4266182581102	41.662019452453	lul	volkskrant	Netherlands	quality	oud/adj;	<small>Hij zegt ook dat hij al een oude</small> Hij zegt ook dat hij al een <u>oude</u><sup>3.941</sup> <span class='target'>lul</span> was toen hij debuteerde , een 35-jarige ex-kunstacademiestudent tussen al <small>was toen hij debuteerde , een 35-jarige ex-kunstacademiestudent tussen al</small>
lul/noun/volkskrant_20000406_108/1967	55.0063740717485	-105.216743108041	lul	volkskrant	Netherlands	quality	loop_achterna/verb;	<small>, tienjarige meisjes die luidkeels verkondigden : Ik loop m'n</small> , tienjarige meisjes die luidkeels verkondigden : Ik <u>loop</u><sup>7.66</sup> m'n <span class='target'>lul</span> achterna . <small>achterna .</small>
lul/noun/volkskrant_20000408_84/2898	92.6232714203093	41.3513687994945	lul	volkskrant	Netherlands	quality	vind/verb;oud/adj;	<small>Die vinden mij een ouwe</small> Die <u>vinden</u><sup>1.63</sup> mij een <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> en die willen wel eens een ander gezicht . <small>en die willen wel eens een ander gezicht .</small>
lul/noun/volkskrant_20000415_85/878	82.97750987862	42.7939458119468	lul	volkskrant	Netherlands	quality	oud/adj;	<small>De oude</small> De <u>oude</u><sup>3.941</sup> <span class='target'>lul</span> zegt : ' Vroeger ging het om de eer en <small>zegt : ' Vroeger ging het om de eer en</small>
lul/noun/volkskrant_20000417_102/112	87.2352646807942	41.3230255937905	lul	volkskrant	Netherlands	quality	oud/adj;	<small>Voor de ouwe</small> Voor de <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> is dit postmoderne evenement het zoveelste bewijs van het einde <small>is dit postmoderne evenement het zoveelste bewijs van het einde</small>
lul/noun/volkskrant_20000417_102/304	87.9157254081234	41.1616023524655	lul	volkskrant	Netherlands	quality	oud/adj;	<small>En de ouwe</small> En de <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> ? <small>?</small>
lul/noun/volkskrant_20000425_40/884	-24.499735176993	-24.0568771220822	lul	volkskrant	Netherlands	quality	;broek/noun	<small>keurige avond als deze houd ik daarentegen weer liever de</small> keurige avond als deze houd ik daarentegen weer liever de <span class='target'>lul</span> in de <u>broek</u><sup>3.692</sup> . ' <small>in de broek . '</small>
lul/noun/volkskrant_20000427_106/101	81.2144434778108	40.9393413459055	lul	volkskrant	Netherlands	quality	oud/adj;	<small>van de Britpop , en daarna afgedaan als een oude</small> van de Britpop , en daarna afgedaan als een <u>oude</u><sup>3.941</sup> <span class='target'>lul</span> die niets melden had . <small>die niets melden had .</small>
lul/noun/volkskrant_20000427_77/185	86.9461924504814	42.6908673423372	lul	volkskrant	Netherlands	quality	oud/adj;	<small>Maar Hugo Claus , een oude</small> Maar Hugo Claus , een <u>oude</u><sup>3.941</sup> <span class='target'>lul</span> van 71 ? <small>van 71 ?</small>
lul/noun/volkskrant_20000429_207/126	87.4926085232996	47.7967744399232	lul	volkskrant	Netherlands	quality	oud/adj;grijs/adj	<small>Kom er es om in het tijdperk van ' ouwe</small> Kom er es om in het tijdperk van ' <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> ' en ' <u>grijze</u><sup>3.036</sup> duif ' . <small>' en ' grijze duif ' .</small>
lul/noun/volkskrant_20000531_133/407	86.9892854572701	39.1144121232866	lul	volkskrant	Netherlands	quality	oud/adj;	<small>' Halverwege moest hij wel lachen om die ouwe</small> ' Halverwege moest hij wel lachen om die <u>ouwe</u><sup>3.941</sup> <span class='target'>lullen</span> vooraan . <small>vooraan .</small>
lul/noun/volkskrant_20000613_59/1053	85.0766402170554	42.2600077817687	lul	volkskrant	Netherlands	quality	oud/adj;	<small>Maar de gedachte dat de De Waard-onderkomens voor ouwe</small> Maar de gedachte dat de De Waard-onderkomens voor <u>ouwe</u><sup>3.941</sup> <span class='target'>lullen</span> zijn , die het ding één keer opzetten ( in <small>zijn , die het ding één keer opzetten ( in</small>
lul/noun/volkskrant_20000628_120/549	52.5023491343225	33.337310705187	lul	volkskrant	Netherlands	quality	ongelooflijk/adj;loop/verb	<small>Dat u en uw makker er ongelooflijk mee voor</small> Dat u en uw makker er <u>ongelooflijk</u><sup>3.285</sup> mee voor <span class='target'>lul</span> <u>lopen</u><sup>1.799</sup> , is vanzelfsprekend uw eigen keus . <small>lopen , is vanzelfsprekend uw eigen keus .</small>
lul/noun/volkskrant_20000630_73/842	58.2834914352796	14.28317260521	lul	volkskrant	Netherlands	quality	;zet/verb	<small>goed antwoord geven , word je op tv vreselijk voor</small> goed antwoord geven , word je op tv vreselijk voor <span class='target'>lul</span> <u>gezet</u><sup>1.567</sup> door die comedian . ' <small>gezet door die comedian . '</small>
lul/noun/volkskrant_20000703_48/599	78.4957579762341	45.3717157827016	lul	volkskrant	Netherlands	quality	roep/verb;oud/adj;	<small>jaar nog , riepen Marcel en Simon " hé ouwe</small> jaar nog , <u>riepen</u><sup>2.299</sup> Marcel en Simon " hé <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> , we gaan je record afpakken " . <small>, we gaan je record afpakken " .</small>
lul/noun/volkskrant_20000819_8/350	41.8568339634757	22.8330620315554	lul	volkskrant	Netherlands	quality	;loop/verb	<small>Als je dan toch voor</small> Als je dan toch voor <span class='target'>lul</span> wilt <u>lopen</u><sup>1.799</sup> , doe dan een zwembroek aan . <small>wilt lopen , doe dan een zwembroek aan .</small>
lul/noun/volkskrant_20000902_34/119	54.0464646997646	31.5389447247078	lul	volkskrant	Netherlands	quality	oud/adj;ontzettend/adj;vind/verb	<small>Ik heb die ouwe</small> Ik heb die <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> gezegd dat ik 'm altijd al een <u>ontzettende</u><sup>3.879</sup> kwal <u>vond</u><sup>1.63</sup> <small>gezegd dat ik 'm altijd al een ontzettende kwal vond</small>
lul/noun/volkskrant_20000902_34/620	48.3771265353025	40.5818823980546	lul	volkskrant	Netherlands	quality	vind/verb;	<small>de professor , die studentjes vonden mij stiekem een ordinaire</small> de professor , die studentjes <u>vonden</u><sup>1.63</sup> mij stiekem een ordinaire <span class='target'>lul</span> . <small>.</small>
lul/noun/volkskrant_20000906_91/303	100.355226891293	-16.6113651062858	lul	volkskrant	Netherlands	quality	beetje/noun;woord/noun;kut/noun;neuk/verb	<small>beetje van kleur als ik in de krant de woorden</small> <u>beetje</u><sup>2.156</sup> van kleur als ik in de krant de <u>woorden</u><sup>2.102</sup> <span class='target'>lul</span> , <u>kut</u><sup>8.565</sup> en <u>neuken</u><sup>5.641</sup> lees . <small>, kut en neuken lees .</small>
lul/noun/volkskrant_20000908_104/114	46.6615778044034	41.0130688557916	lul	volkskrant	Netherlands	quality	vind/verb;	<small>Ik vind je vooralsnog wel een suffe</small> Ik <u>vind</u><sup>1.63</sup> je vooralsnog wel een suffe <span class='target'>lul</span> . ' <small>. '</small>
lul/noun/volkskrant_20000923_2/2176	46.8677488556563	40.3800228538228	lul	volkskrant	Netherlands	quality	;vind/verb	<small>Maar ik heb hem nooit een</small> Maar ik heb hem nooit een <span class='target'>lul</span> <u>gevonden</u><sup>1.63</sup> , ook nu niet . <small>gevonden , ook nu niet .</small>
lul/noun/volkskrant_20000929_119/573	-0.194381407445112	-35.3184875095895	lul	volkskrant	Netherlands	quality	enorm/adj;slap/adj;	<small>ik heb wel ergens een paard met een enorme slappe</small> ik heb wel ergens een paard met een <u>enorme</u><sup>1.714</sup> <u>slappe</u><sup>4.398</sup> <span class='target'>lul</span> getekend . ' <small>getekend . '</small>
lul/noun/volkskrant_20000930_2/502	83.7058629103716	43.9824634043622	lul	volkskrant	Netherlands	quality	oud/adj;	<small>Daarna trouwens ook nog wel , als ouwe</small> Daarna trouwens ook nog wel , als <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> van 28 . <small>van 28 .</small>
lul/noun/volkskrant_20001007_4/749	49.6158157744994	29.35957334736	lul	volkskrant	Netherlands	quality	natuurlijk/adj;	<small>er natuurlijk het in- en uitparkeren , maar dat die</small> er <u>natuurlijk</u><sup>1.42</sup> het in- en uitparkeren , maar dat die <span class='target'>lul</span> zijn auto zo onvoordelig had neergezet dat je hem wel <small>zijn auto zo onvoordelig had neergezet dat je hem wel</small>
lul/noun/volkskrant_20001007_4/771	49.615815545386	29.3595720983929	lul	volkskrant	Netherlands	quality	;natuurlijk/adj	<small>De uto , nee toen de</small> De uto , nee toen de <span class='target'>lul</span> zelf terugkwam , was je <u>natuurlijk</u><sup>1.42</sup> al weg . <small>zelf terugkwam , was je natuurlijk al weg .</small>
lul/noun/volkskrant_20001108_22/306	89.1132066430159	34.2334827485085	lul	volkskrant	Netherlands	quality	oud/adj;voel/verb	<small>Ik begin me zowaar een oude</small> Ik begin me zowaar een <u>oude</u><sup>3.941</sup> <span class='target'>lul</span> te <u>voelen</u><sup>1.556</sup> , na zoveel gezever over vroeger . <small>te voelen , na zoveel gezever over vroeger .</small>
lul/noun/volkskrant_20001111_26/332	59.3507632862998	23.123535444246	lul	volkskrant	Netherlands	quality	sta/verb;	<small>mooi wordt of niet , want zij staan niet voor</small> mooi wordt of niet , want zij <u>staan</u><sup>1.554</sup> niet voor <span class='target'>lul</span> straks . <small>straks .</small>
lul/noun/volkskrant_20001117_125/64	60.0722758646803	23.5933122334964	lul	volkskrant	Netherlands	quality	sta/verb;	<small>moeten kotsen , en zei : ' Ik sta voor</small> moeten kotsen , en zei : ' Ik <u>sta</u><sup>1.554</sup> voor <span class='target'>lul</span> voor heel Nederland . ' <small>voor heel Nederland . '</small>
lul/noun/volkskrant_20001123_133/139	-12.1083875165394	2.18843882148576	lul	volkskrant	Netherlands	quality	woord/noun;uitdrukking/noun;	<small>van René Eljon ook nog woorden en uitdrukkingen als "</small> van René Eljon ook nog <u>woorden</u><sup>2.102</sup> en <u>uitdrukkingen</u><sup>4.297</sup> als " <span class='target'>lul</span> " , " klootzak " en " dat gaat je <small>" , " klootzak " en " dat gaat je</small>
lul/noun/volkskrant_20001202_44/816	84.4120499605515	40.3035449949344	lul	volkskrant	Netherlands	quality	oud/adj;	<small>middelvinger op en sabelde me neer met : ' Ouwe</small> middelvinger op en sabelde me neer met : ' <u>Ouwe</u><sup>3.941</sup> <span class='target'>lul</span> ! ' <small>! '</small>
lul/noun/volkskrant_20001223_169/97	85.5908533944628	39.8076542077518	lul	volkskrant	Netherlands	quality	oud/adj;	<small>een kleinburgerlijke suggestie , richting aangeven is iets voor ouwe</small> een kleinburgerlijke suggestie , richting aangeven is iets voor <u>ouwe</u><sup>3.941</sup> <span class='target'>lullen</span> en verwijfde types , en fietsers en voetgangers zijn slechts <small>en verwijfde types , en fietsers en voetgangers zijn slechts</small>
lul/noun/volkskrant_20010102_57/46	83.3018391469013	37.7731491734988	lul	volkskrant	Netherlands	quality	oud/adj;	<small>de Nederlands kampioene van de sprint met ' zo'n ouwe</small> de Nederlands kampioene van de sprint met ' zo'n <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> ' als coach moet , vraagt Van 't Oever zich <small>' als coach moet , vraagt Van 't Oever zich</small>
lul/noun/volkskrant_20010102_57/766	92.6232830975187	41.3515246859821	lul	volkskrant	Netherlands	quality	vind/verb;oud/adj;	<small>dagen achter dat ze het niks vinden met zo'n oude</small> dagen achter dat ze het niks <u>vinden</u><sup>1.63</sup> met zo'n <u>oude</u><sup>3.941</sup> <span class='target'>lul</span> . <small>.</small>
lul/noun/volkskrant_20010127_191/598	57.9320060152391	24.5480731903636	lul	volkskrant	Netherlands	quality	sta/verb;natuurlijk/adj;	<small>vervelend , want ík stond op Schiphol natuurlijk vollédig voor</small> vervelend , want ík <u>stond</u><sup>1.554</sup> op Schiphol <u>natuurlijk</u><sup>1.42</sup> vollédig voor <span class='target'>lul</span> . <small>.</small>
lul/noun/volkskrant_20010203_24/753	82.3078206370482	38.4886661843536	lul	volkskrant	Netherlands	quality	oud/adj;	<small>oude man toch niet mijn dochter laten gebruiken om zijn</small> <u>oude</u><sup>3.941</sup> man toch niet mijn dochter laten gebruiken om zijn <span class='target'>lul</span> en daardoor zichzelf weer overeind te laten komen ! ' <small>en daardoor zichzelf weer overeind te laten komen ! '</small>
lul/noun/volkskrant_20010206_92/245	84.156263751253	33.0257654031676	lul	volkskrant	Netherlands	quality	maak_uit/verb;oud/adj;	<small>maakt een spreekkoor van voetbalsupporters hem uit voor ' ouwe</small> <u>maakt</u><sup>2.294</sup> een spreekkoor van voetbalsupporters hem uit voor ' <u>ouwe</u><sup>3.941</sup> <span class='target'>lul</span> ' . <small>' .</small>
lul/noun/volkskrant_20010224_2/902	-24.4265412972675	-23.1193530561261	lul	volkskrant	Netherlands	quality	haal/verb;broek/noun	<small>' Soms haalt ie z'n</small> ' Soms <u>haalt</u><sup>1.23</sup> ie z'n <span class='target'>lul</span> uit z'n <u>broek</u><sup>3.692</sup> . <small>uit z'n broek .</small>
lul/noun/volkskrant_20010302_4/244	42.1084471590202	31.7647998694268	lul	volkskrant	Netherlands	quality	gewoon/adj;	<small>Je bent gewoon een</small> Je bent <u>gewoon</u><sup>1.796</sup> een <span class='target'>lul</span> ! <small>!</small>
